DeathCountyCountyName,DeathCOD39ICDCode39Desc,Deaths,Population,SORT
Allen,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,106717,5522
Ashland,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,53544,5524
Ashtabula,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),5,102156,5526
Athens,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,64102,5528
Auglaize,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,45977,5530
Belmont,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,70430,5532
Brown,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),5,44490,5534
Butler,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),18,361192,5536
Carroll,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,29062,5538
Champaign,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,40127,5540
Clark,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),3,139829,5542
Clermont,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),5,194346,5544
Clinton,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,42576,5546
Columbiana,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),4,109153,5548
Coshocton,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),2,37184,5550
Crawford,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,44634,5552
Cuyahoga,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),52,1301540,5554
Darke,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,52996,5556
Defiance,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,39123,5558
Delaware,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),4,161796,5560
Erie,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),3,77668,5562
Fairfield,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),4,142915,5564
Fayette,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),2,28908,5566
Franklin,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),36,1127174,5568
Fulton,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,42800,5570
Gallia,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),2,30977,5572
Geauga,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,93742,5574
Greene,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),6,159055,5576
Guernsey,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,40531,5578
Hamilton,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),38,801815,5580
Hancock,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),3,74712,5582
Hardin,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,32132,5584
Harrison,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,15901,5586
Henry,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,28671,5588
Highland,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,43845,5590
Hocking,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,29418,5592
Holmes,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),9,41826,5594
Huron,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),5,60086,5596
Jackson,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),2,33144,5598
Jefferson,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),3,70114,5600
Knox,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),4,59843,5602
Lake,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),10,228930,5604
Lawrence,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),4,62748,5606
Licking,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),7,162375,5608
Logan,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,46154,5610
Lorain,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),11,298609,5612
Lucas,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),20,445482,5614
Madison,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),6,42392,5616
Mahoning,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),4,243453,5618
Marion,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),3,66487,5620
Medina,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),4,168775,5622
Meigs,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,23612,5624
Mercer,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),2,41055,5626
Miami,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),6,102130,5628
Monroe,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,14774,5630
Montgomery,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),23,540667,5632
Morgan,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,15175,5634
Morrow,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),2,34937,5636
Muskingum,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),2,85939,5638
Noble,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,14614,5640
NonOH,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,0,5642
Ottawa,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,41690,5644
Paulding,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,19735,5646
Perry,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,35582,5648
Pickaway,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),2,55044,5650
Pike,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),2,28645,5652
Portage,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),3,159148,5654
Preble,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,42561,5656
Putnam,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,34752,5658
Richland,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),7,126995,5660
Ross,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),3,77419,5662
Sandusky,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,61571,5664
Scioto,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),4,78775,5666
Seneca,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,57289,5668
Shelby,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),5,49284,5670
Stark,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),24,376877,5672
Summit,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),16,544275,5674
Trumbull,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),10,214296,5676
Tuscarawas,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,92511,5678
Union,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,49906,5680
Unknown,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,0,5682
Van Wert,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),1,29182,5684
Vinton,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,13566,5686
Warren,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),6,205258,5688
Washington,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),3,62253,5690
Wayne,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),8,114224,5692
Williams,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),3,38532,5694
Wood,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),4,125285,5696
Wyandot,Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),0,22716,5698
Adams,Sudden infant death syndrome (R95),0,28538,5704
Allen,Sudden infant death syndrome (R95),0,106717,5706
Ashland,Sudden infant death syndrome (R95),0,53544,5708
Ashtabula,Sudden infant death syndrome (R95),0,102156,5710
Athens,Sudden infant death syndrome (R95),0,64102,5712
Auglaize,Sudden infant death syndrome (R95),0,45977,5714
Belmont,Sudden infant death syndrome (R95),0,70430,5716
Brown,Sudden infant death syndrome (R95),1,44490,5718
Butler,Sudden infant death syndrome (R95),1,361192,5720
Carroll,Sudden infant death syndrome (R95),0,29062,5722
Champaign,Sudden infant death syndrome (R95),0,40127,5724
Clark,Sudden infant death syndrome (R95),0,139829,5726
Clermont,Sudden infant death syndrome (R95),3,194346,5728
Clinton,Sudden infant death syndrome (R95),0,42576,5730
Columbiana,Sudden infant death syndrome (R95),0,109153,5732
Coshocton,Sudden infant death syndrome (R95),0,37184,5734
Crawford,Sudden infant death syndrome (R95),0,44634,5736
Cuyahoga,Sudden infant death syndrome (R95),9,1301540,5738
Darke,Sudden infant death syndrome (R95),0,52996,5740
Defiance,Sudden infant death syndrome (R95),0,39123,5742
Delaware,Sudden infant death syndrome (R95),0,161796,5744
Erie,Sudden infant death syndrome (R95),2,77668,5746
Fairfield,Sudden infant death syndrome (R95),0,142915,5748
Fayette,Sudden infant death syndrome (R95),0,28908,5750
Franklin,Sudden infant death syndrome (R95),12,1127174,5752
Fulton,Sudden infant death syndrome (R95),0,42800,5754
Gallia,Sudden infant death syndrome (R95),0,30977,5756
Geauga,Sudden infant death syndrome (R95),0,93742,5758
Greene,Sudden infant death syndrome (R95),0,159055,5760
Guernsey,Sudden infant death syndrome (R95),0,40531,5762
Hamilton,Sudden infant death syndrome (R95),13,801815,5764
Hancock,Sudden infant death syndrome (R95),3,74712,5766
Hardin,Sudden infant death syndrome (R95),1,32132,5768
Harrison,Sudden infant death syndrome (R95),0,15901,5770
Henry,Sudden infant death syndrome (R95),1,28671,5772
Highland,Sudden infant death syndrome (R95),0,43845,5774
Hocking,Sudden infant death syndrome (R95),0,29418,5776
Holmes,Sudden infant death syndrome (R95),0,41826,5778
Huron,Sudden infant death syndrome (R95),1,60086,5780
Jackson,Sudden infant death syndrome (R95),0,33144,5782
Jefferson,Sudden infant death syndrome (R95),1,70114,5784
Knox,Sudden infant death syndrome (R95),2,59843,5786
Lake,Sudden infant death syndrome (R95),3,228930,5788
Lawrence,Sudden infant death syndrome (R95),1,62748,5790
Licking,Sudden infant death syndrome (R95),1,162375,5792
Logan,Sudden infant death syndrome (R95),1,46154,5794
Lorain,Sudden infant death syndrome (R95),1,298609,5796
Lucas,Sudden infant death syndrome (R95),6,445482,5798
Madison,Sudden infant death syndrome (R95),0,42392,5800
Mahoning,Sudden infant death syndrome (R95),1,243453,5802
Marion,Sudden infant death syndrome (R95),0,66487,5804
Medina,Sudden infant death syndrome (R95),0,168775,5806
Meigs,Sudden infant death syndrome (R95),1,23612,5808
Mercer,Sudden infant death syndrome (R95),0,41055,5810
Miami,Sudden infant death syndrome (R95),3,102130,5812
Monroe,Sudden infant death syndrome (R95),0,14774,5814
Montgomery,Sudden infant death syndrome (R95),1,540667,5816
Morgan,Sudden infant death syndrome (R95),0,15175,5818
Morrow,Sudden infant death syndrome (R95),0,34937,5820
Muskingum,Sudden infant death syndrome (R95),2,85939,5822
Noble,Sudden infant death syndrome (R95),0,14614,5824
NonOH,Sudden infant death syndrome (R95),0,0,5826
Ottawa,Sudden infant death syndrome (R95),1,41690,5828
Paulding,Sudden infant death syndrome (R95),0,19735,5830
Perry,Sudden infant death syndrome (R95),0,35582,5832
Pickaway,Sudden infant death syndrome (R95),0,55044,5834
Pike,Sudden infant death syndrome (R95),0,28645,5836
Portage,Sudden infant death syndrome (R95),0,159148,5838
Preble,Sudden infant death syndrome (R95),0,42561,5840
Putnam,Sudden infant death syndrome (R95),0,34752,5842
Richland,Sudden infant death syndrome (R95),0,126995,5844
Ross,Sudden infant death syndrome (R95),1,77419,5846
Sandusky,Sudden infant death syndrome (R95),1,61571,5848
Scioto,Sudden infant death syndrome (R95),1,78775,5850
Seneca,Sudden infant death syndrome (R95),1,57289,5852
Shelby,Sudden infant death syndrome (R95),0,49284,5854
Stark,Sudden infant death syndrome (R95),0,376877,5856
Summit,Sudden infant death syndrome (R95),1,544275,5858
Trumbull,Sudden infant death syndrome (R95),3,214296,5860
Tuscarawas,Sudden infant death syndrome (R95),2,92511,5862
Union,Sudden infant death syndrome (R95),0,49906,5864
Unknown,Sudden infant death syndrome (R95),0,0,5866
Van Wert,Sudden infant death syndrome (R95),1,29182,5868
Vinton,Sudden infant death syndrome (R95),0,13566,5870
Warren,Sudden infant death syndrome (R95),0,205258,5872
Washington,Sudden infant death syndrome (R95),1,62253,5874
Wayne,Sudden infant death syndrome (R95),1,114224,5876
Williams,Sudden infant death syndrome (R95),1,38532,5878
Wood,Sudden infant death syndrome (R95),1,125285,5880
Wyandot,Sudden infant death syndrome (R95),1,22716,5882
Adams,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),17,28538,5888
Allen,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),5,106717,5890
Ashland,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),2,53544,5892
Ashtabula,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),18,102156,5894
Athens,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),4,64102,5896
Auglaize,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),4,45977,5898
Belmont,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),10,70430,5900
Brown,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),8,44490,5902
Butler,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),24,361192,5904
Carroll,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),3,29062,5906
Champaign,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),2,40127,5908
Clark,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),17,139829,5910
Clermont,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),25,194346,5912
Clinton,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),0,42576,5914
Columbiana,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),25,109153,5916
Coshocton,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),5,37184,5918
Crawford,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),0,44634,5920
Cuyahoga,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),105,1301540,5922
Darke,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),4,52996,5924
Defiance,Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),2,39123,5926
